compared_at,captured_at,match_date,kickoff,bookmaker,competition,home_team,away_team,is_home,player_id,player_name,canonical_player_name,player_team,opponent,position,position_group,odds_decimal,implied_prob,model_p_atgs,model_fair_odds_atgs,model_lambda,team_expected_npxg,team_share,non_pen_lambda,base_non_pen_lambda,penalty_lambda,base_model_lambda,role_adjustment_factor,role_adjustment_reason,penalty_dependency_share,penalty_dependent,penalty_share,baseline_penalty_share,baseline_penalty_sample,baseline_penalty_source,career_player_penalties,career_team_penalties,career_penalty_share,penalty_evidence_share,penalty_evidence_sample,penalty_evidence_source,penalty_evidence_note,is_penalty_taker,penalty_role,penalty_share_prior,penalty_share_prior_weight,penalty_hierarchy_boost_xg,penalty_transfer,penalty_transfer_from,penalty_transfer_level,lineup_state,lineup_status,lineup_source,lineup_input,lineup_match_name,trust_tier,fixture_corruption_score,fixture_corruption_flags,minutes_estimate,usual_position,usual_position_score,usual_position_share_10,usual_position_matches_10,today_position_group,today_position_score,today_formation,position_change_score,position_upgrade,expected_minutes,recent_matches_8,recent_npxg_8,recent_np_goals_8,recent_npxg_per90_8,finishing_luck_8,last_fixture_avg_xga_3,next_opponent_xga,fixture_swing_3,attack_factor,opp_factor,ev,edge_pct,method,resolver_source,historical_minutes,signal_confidence,legacy_public_action,public_action,public_policy_reason,recommended_stake_units,recommended_stake_band,recommended_stake_label,shadow_action,confidence_reason,team_lineup_status,source,notes
2026-05-19T19:53:27Z,2026-05-19T19:53:21Z,2026-05-22,,Bet365,Italy - Serie A,ACF Fiorentina,Atalanta BC,0,10404,Ederson Silva,Ederson Silva,Atalanta,ACF Fiorentina,MC,MC,6.0,0.166667,0.153031,6.5346,0.1661,1.627,0.0824,0.1341,0.1341,0.032,0.1661,1.0,,0.1927,0,0.4933,0.4933,1.65,recent_long,1.0,14.0,0.0714,0.0,0.0,,,1,tertiary,0.0,0.0,0.0152,0,,,expected_starter,expected_starter,fotmob_expected,expected_xi,Éderson,T2,0.0,,78.0,MC,3,1.0,8,MID,3,3-4-1-2,0,0,78.0,8,1.7777,1.0,0.2883,-0.7777,1.3382,1.3913,1.0397,1.3828,1.0502,-0.081813,-8.182,model,history,7949.0,medium,monitor,no_action,,0.0,,,no_action,"history_resolver,expected_xi,fixture_t2",FotMob Expected XI,odds_api_io,event_id=61061689;market=Anytime Goalscorer
2026-05-19T19:53:27Z,2026-05-19T19:53:21Z,2026-05-22,,Bet365,Italy - Serie A,ACF Fiorentina,Atalanta BC,1,11768,Cher Ndour,Cher Ndour,Fiorentina,Atalanta BC,MC,MC,7.0,0.142857,0.128164,7.8025,0.1372,1.3597,0.1009,0.1372,0.1372,0.0,0.1372,1.0,,0.0,0,0.0,0.0,1.74,recent_long,0.0,7.0,0.0,0.0,0.0,,,0,none,0.0,0.0,0.0,0,,,expected_starter,expected_starter,fotmob_expected,expected_xi,Cher Ndour,T2,0.0,,78.0,MC,3,1.0,9,MID,3,4-3-3,0,0,78.0,8,1.2627,2.0,0.1628,0.7373,1.1376,1.5176,1.3341,0.9293,1.1196,-0.102852,-10.285,model,history,2249.0,medium,monitor,no_action,,0.0,,,no_action,"history_resolver,expected_xi,fixture_t2",FotMob Expected XI,odds_api_io,event_id=61061689;market=Anytime Goalscorer
2026-05-19T19:53:27Z,2026-05-19T19:53:21Z,2026-05-22,,Bet365,Italy - Serie A,ACF Fiorentina,Atalanta BC,0,9107,Giorgio Scalvini,Giorgio Scalvini,Atalanta,ACF Fiorentina,DC,DC,10.0,0.1,0.089548,11.1672,0.0938,1.627,0.0577,0.0938,0.0938,0.0,0.0938,1.0,,0.0,0,0.0,0.0,1.38,recent_long,0.0,7.0,0.0,0.0,0.0,,,0,none,0.0,0.0,0.0,0,,,expected_starter,expected_starter,fotmob_expected,expected_xi,Giorgio Scalvini,T2,0.0,,78.2,DC,1,1.0,10,DEF,1,3-4-1-2,0,0,78.2,8,0.6392,1.0,0.0902,0.3608,1.3382,1.3913,1.0397,1.3828,1.0502,-0.104524,-10.452,model,history,4547.0,medium,monitor,no_action,,0.0,,,no_action,"history_resolver,expected_xi,fixture_t2",FotMob Expected XI,odds_api_io,event_id=61061689;market=Anytime Goalscorer
2026-05-19T19:53:27Z,2026-05-19T19:53:21Z,2026-05-22,,Bet365,Italy - Serie A,ACF Fiorentina,Atalanta BC,0,12008,Nikola Krstovic,Nikola Krstovic,Atalanta,ACF Fiorentina,FW,FW,2.4,0.416667,0.326922,3.0588,0.3959,1.627,0.2433,0.3959,0.3959,0.0,0.3959,1.0,,0.0,0,0.0,0.0,1.22,recent_long,6.0,10.0,0.6,0.0,0.0,,,0,none,0.0,0.0,0.0,0,,,expected_starter,expected_starter,fotmob_expected,expected_xi,Nikola Krstovic,T2,0.0,,78.0,FW,5,1.0,6,FW,5,3-4-1-2,0,0,78.0,8,4.5939,3.0,0.7068,-1.5939,1.3382,1.3913,1.0397,1.3828,1.0502,-0.215387,-21.539,model,history,7188.0,medium,monitor,no_action,,0.0,,,no_action,"history_resolver,expected_xi,fixture_t2",FotMob Expected XI,odds_api_io,event_id=61061689;market=Anytime Goalscorer
2026-05-19T19:53:27Z,2026-05-19T19:53:21Z,2026-05-22,,Bet365,Italy - Serie A,ACF Fiorentina,Atalanta BC,1,7379,Nicolo Fagioli,Nicolo Fagioli,Fiorentina,Atalanta BC,MC,MC,7.0,0.142857,0.10981,9.1066,0.1163,1.3597,0.0856,0.1163,0.1163,0.0,0.1163,1.0,,0.0,0,0.0,0.0,1.49,recent_long,0.0,6.0,0.0,0.0,0.0,,,0,none,0.0,0.0,0.0,0,,,expected_starter,expected_starter,fotmob_expected,expected_xi,Nicolò Fagioli,T2,0.0,,85.7,MC,3,0.8,10,MID,3,4-3-3,0,0,85.7,8,0.513,1.0,0.0683,0.487,1.1376,1.5176,1.3341,0.9293,1.1196,-0.231327,-23.133,model,history,3020.0,medium,monitor,no_action,,0.0,,,no_action,"history_resolver,expected_xi,fixture_t2",FotMob Expected XI,odds_api_io,event_id=61061689;market=Anytime Goalscorer
2026-05-19T19:53:27Z,2026-05-19T19:53:21Z,2026-05-22,,Bet365,Italy - Serie A,ACF Fiorentina,Atalanta BC,0,12779,Honest Ahanor,Honest Ahanor,Atalanta,ACF Fiorentina,Sub,Sub,10.0,0.1,0.057563,17.3722,0.0593,1.627,0.0364,0.0593,0.0593,0.0,0.0593,1.0,,0.0,0,0.0,0.0,1.38,recent_long,0.0,2.0,0.0,0.0,0.0,,,0,none,0.0,0.0,0.0,0,,,expected_starter,expected_starter,fotmob_expected,expected_xi,Honest Ahanor,T2,0.0,,78.0,DC,1,1.0,6,DEF,1,3-4-1-2,0,0,78.0,8,0.7913,0.0,0.2406,-0.7913,1.2724,1.3913,1.0934,1.3828,1.0502,-0.424369,-42.437,model,history,1451.0,medium,monitor,no_action,,0.0,,,no_action,"history_resolver,expected_xi,fixture_t2",FotMob Expected XI,odds_api_io,event_id=61061689;market=Anytime Goalscorer
2026-05-19T19:53:27Z,2026-05-19T19:53:21Z,2026-05-22,,Bet365,Italy - Serie A,ACF Fiorentina,Atalanta BC,1,7375,Roberto Piccoli,Roberto Piccoli,Fiorentina,Atalanta BC,FW,FW,2.6,0.384615,0.213909,4.6749,0.2407,1.3597,0.177,0.2407,0.2407,0.0,0.2407,1.0,,0.0,0,0.0,0.0,1.95,recent_long,1.0,9.0,0.1111,0.0,0.0,,,0,none,0.0,0.0,0.0,0,,,expected_starter,expected_starter,fotmob_expected,expected_xi,Roberto Piccoli,T2,0.0,,78.0,FW,5,1.0,5,FW,5,4-3-3,0,0,78.0,8,1.4415,1.0,0.2539,-0.4415,1.3868,1.5176,1.0943,0.9293,1.1196,-0.443835,-44.383,model,history,4743.0,medium,monitor,no_action,,0.0,,,no_action,"history_resolver,expected_xi,fixture_t2",FotMob Expected XI,odds_api_io,event_id=61061689;market=Anytime Goalscorer
2026-05-19T19:53:27Z,2026-05-19T19:53:21Z,2026-05-22,,Bet365,Italy - Serie A,ACF Fiorentina,Atalanta BC,0,8771,Yunus Musah,Yunus Musah,Atalanta BC,ACF Fiorentina,D M S,D M S,8.0,0.125,0.06782,14.7449,0.0702,1.627,0.0432,0.0702,0.0702,0.0,0.0702,1.0,,0.0,0,0.0,0.0,2.09,recent_long,0.0,11.0,0.0,0.0,0.0,,,0,none,0.0,0.0,0.0,0,,,unknown,unknown,fotmob_expected,expected_xi,,T2,0.0,,56.8,DMC,2,0.625,8,,,,,0,56.8,8,1.1106,0.0,0.2889,-1.1106,1.2986,1.3913,1.0714,1.3828,1.0502,-0.457439,-45.744,model,live_roster,3000.0,medium,monitor,no_action,,0.0,,,no_action,"live_roster_resolver,fixture_t2",FotMob Expected XI,odds_api_io,event_id=61061689;market=Anytime Goalscorer
2026-05-19T19:53:27Z,2026-05-19T19:53:21Z,2026-05-22,,Bet365,Italy - Serie A,ACF Fiorentina,Atalanta BC,1,10366,Albert Gudmundsson,Albert Gudmundsson,Fiorentina,Atalanta BC,Sub,Sub,2.75,0.363636,0.19566,5.1109,0.2177,1.3597,0.1391,0.1891,0.1891,0.0286,0.2177,1.0,,0.1316,0,0.5638,0.8891,1.33,recent_long,10.0,17.0,0.5882,0.0,0.0,,,1,primary,0.42,3.0,0.0074,0,,,unknown,unknown,fotmob_expected,expected_xi,,T2,0.0,,66.1,FWL,5,0.375,8,,,,,0,66.1,8,1.6894,1.0,0.3161,-0.6894,1.1376,1.5176,1.3341,0.9293,1.1196,-0.461935,-46.193,model,history,6532.0,medium,monitor,no_action,,0.0,,,no_action,"history_resolver,no_xi_yet,fixture_t2",FotMob Expected XI,odds_api_io,event_id=61061689;market=Anytime Goalscorer
2026-05-19T19:53:27Z,2026-05-19T19:53:21Z,2026-05-22,,Bet365,Italy - Serie A,ACF Fiorentina,Atalanta BC,1,3821,Rolando Mandragora,Rolando Mandragora,Fiorentina,Atalanta BC,Sub,Sub,4.333,0.230787,0.110726,9.0313,0.1173,1.3597,0.0821,0.1116,0.1116,0.0058,0.1173,1.0,,0.0492,0,0.1081,0.0458,2.02,recent_long,2.0,17.0,0.1176,0.0,0.0,,,1,secondary,0.15,3.0,0.0044,0,,,unknown,unknown,fotmob_expected,expected_xi,,T2,0.0,,69.6,MC,3,1.0,9,,,,,0,69.6,8,0.6038,1.0,0.0974,0.3962,1.2773,1.5176,1.1881,0.9293,1.1196,-0.520226,-52.023,model,history,5883.0,medium,monitor,no_action,,0.0,,,no_action,"history_resolver,no_xi_yet,fixture_t2",FotMob Expected XI,odds_api_io,event_id=61061689;market=Anytime Goalscorer
