compared_at,captured_at,match_date,kickoff,bookmaker,competition,home_team,away_team,is_home,player_id,player_name,canonical_player_name,player_team,opponent,position,position_group,odds_decimal,implied_prob,model_p_atgs,model_fair_odds_atgs,model_lambda,team_expected_npxg,team_share,non_pen_lambda,penalty_lambda,penalty_dependency_share,penalty_dependent,penalty_share,baseline_penalty_share,baseline_penalty_sample,baseline_penalty_source,career_player_penalties,career_team_penalties,career_penalty_share,penalty_evidence_share,penalty_evidence_sample,penalty_evidence_source,penalty_evidence_note,is_penalty_taker,penalty_role,penalty_share_prior,penalty_share_prior_weight,penalty_hierarchy_boost_xg,penalty_transfer,penalty_transfer_from,penalty_transfer_level,lineup_state,lineup_status,lineup_source,lineup_input,lineup_match_name,trust_tier,fixture_corruption_score,fixture_corruption_flags,minutes_estimate,usual_position,usual_position_score,usual_position_share_10,usual_position_matches_10,today_position_group,today_position_score,today_formation,position_change_score,position_upgrade,expected_minutes,recent_matches_8,recent_npxg_8,recent_np_goals_8,recent_npxg_per90_8,finishing_luck_8,last_fixture_avg_xga_3,next_opponent_xga,fixture_swing_3,attack_factor,opp_factor,ev,edge_pct,method,resolver_source,historical_minutes,signal_confidence,legacy_public_action,public_action,public_policy_reason,recommended_stake_units,recommended_stake_band,recommended_stake_label,shadow_action,confidence_reason,team_lineup_status,source,notes
2026-04-11T11:25:49Z,2026-04-10T18:04:02Z,2026-04-10,,Bet365,Germany - Bundesliga,FC Augsburg,TSG Hoffenheim,1,5752,Alexis Claude Maurice,Alexis Claude Maurice,Augsburg,TSG Hoffenheim,AMC,AMC,3.4,0.294118,0.282445,3.5405,0.3319,1.7901,0.1425,0.2551,0.0768,0.2314,0,0.6014,0.7444,3.8,recent_long+review_events,1.0,4.0,0.25,1.0,2.0,review_events,,1,primary,0.42,3.0,0.0086,0,,,unknown,unknown,none,none,,T2,1.0,no_lineup_payload,82.8,AMC,4,1.0,10,,,,,0,82.8,8,2.0102,1.0,0.2618,-1.0102,1.7552,1.6148,0.92,1.1679,1.1729,-0.039687,-3.969,model,history,3958.0,medium,monitor,no_action,,0.0,,,no_action,"history_resolver,no_xi_yet,fixture_t2",,odds_api_io,event_id=61514122;market=Anytime Goalscorer
2026-04-11T11:25:49Z,2026-04-10T18:04:02Z,2026-04-10,,Bet365,Germany - Bundesliga,FC Augsburg,TSG Hoffenheim,1,13865,Robin Fellhauer,Robin Fellhauer,Augsburg,TSG Hoffenheim,MC,MC,8.5,0.117647,0.103444,9.667,0.1092,1.7901,0.061,0.1092,0.0,0.0,0,0.0,0.0,2.53,recent_long,0.0,4.0,0.0,0.0,0.0,,,0,none,0.0,0.0,0.0,0,,,unknown,unknown,none,none,,T2,1.0,no_lineup_payload,85.7,DMR,2,0.7,10,,,,,0,85.7,8,0.5931,1.0,0.0805,0.4069,1.7552,1.6148,0.92,1.1679,1.1729,-0.120722,-12.072,model,history,2325.0,medium,monitor,no_action,,0.0,,,no_action,"history_resolver,no_xi_yet,fixture_t2",,odds_api_io,event_id=61514122;market=Anytime Goalscorer
2026-04-11T11:25:49Z,2026-04-10T18:04:02Z,2026-04-10,,Bet365,Germany - Bundesliga,FC Augsburg,TSG Hoffenheim,1,10288,Anton Kade,Anton Kade,Augsburg,TSG Hoffenheim,AMC,AMC,4.5,0.222222,0.161882,6.1773,0.1766,1.7901,0.0987,0.1766,0.0,0.0,0,0.0,0.0,1.87,recent_long,0.0,3.0,0.0,0.0,0.0,,,0,none,0.0,0.0,0.0,0,,,unknown,unknown,none,none,,T2,1.0,no_lineup_payload,51.6,FW,5,0.3333,3,,,,,0,51.6,8,1.2058,1.0,0.3456,-0.2058,1.7552,1.6148,0.92,1.1679,1.1729,-0.271532,-27.153,model,history,1207.0,medium,monitor,no_action,,0.0,,,no_action,"history_resolver,no_xi_yet,fixture_t2",,odds_api_io,event_id=61514122;market=Anytime Goalscorer
2026-04-11T11:25:49Z,2026-04-10T18:04:02Z,2026-04-10,,Bet365,Germany - Bundesliga,FC Augsburg,TSG Hoffenheim,1,7264,Han-Noah Massengo,Han-Noah Massengo,Augsburg,TSG Hoffenheim,Sub,Sub,8.5,0.117647,0.074662,13.3936,0.0776,1.7901,0.0433,0.0776,0.0,0.0,0,0.0,0.0,2.53,recent_long,0.0,4.0,0.0,0.0,0.0,,,0,none,0.0,0.0,0.0,0,,,unknown,unknown,none,none,,T2,1.0,no_lineup_payload,72.2,MC,3,1.0,9,,,,,0,72.2,8,0.1537,0.0,0.0246,-0.1537,1.7552,1.6148,0.92,1.1679,1.1729,-0.365369,-36.537,model,history,2197.0,medium,monitor,no_action,,0.0,,,no_action,"history_resolver,no_xi_yet,fixture_t2",,odds_api_io,event_id=61514122;market=Anytime Goalscorer
2026-04-11T11:25:49Z,2026-04-10T18:04:02Z,2026-04-10,,Bet365,Germany - Bundesliga,FC Augsburg,TSG Hoffenheim,1,171,Michael Gregoritsch,Michael Gregoritsch,Augsburg,TSG Hoffenheim,FW,FW,3.0,0.333333,0.209636,4.7702,0.2353,1.7901,0.1235,0.221,0.0142,0.0605,0,0.2255,0.3122,2.61,recent_long,1.0,13.0,0.0769,0.0,0.0,,,1,secondary,0.15,3.0,0.0017,0,,,unknown,unknown,none,none,,T2,1.0,no_lineup_payload,41.0,FW,5,1.0,5,,,,,0,41.0,8,1.2867,0.0,0.3899,-1.2867,1.7552,1.6148,0.92,1.1679,1.1729,-0.371092,-37.109,model,history,2849.0,medium,monitor,no_action,,0.0,,,no_action,"history_resolver,no_xi_yet,fixture_t2",,odds_api_io,event_id=61514122;market=Anytime Goalscorer
2026-04-11T11:25:49Z,2026-04-10T18:04:02Z,2026-04-10,,Bet365,Germany - Bundesliga,FC Augsburg,TSG Hoffenheim,0,10113,Fisnik Asllani,Fisnik Asllani,Hoffenheim,FC Augsburg,FW,FW,2.6,0.384615,0.239346,4.178,0.2736,1.8809,0.1455,0.2736,0.0,0.0,0,0.0,0.0,1.57,recent_long,0.0,4.0,0.0,0.0,0.0,,,0,none,0.0,0.0,0.0,0,,,unknown,unknown,none,none,,T2,1.0,no_lineup_payload,72.3,FW,5,0.8,10,,,,,0,72.3,8,2.6614,3.0,0.3992,0.3386,1.8011,2.0221,1.1227,1.343,1.25,-0.3777,-37.77,model,history,1935.0,medium,monitor,no_action,,0.0,,,no_action,"history_resolver,no_xi_yet,fixture_t2",,odds_api_io,event_id=61514122;market=Anytime Goalscorer
2026-04-11T11:25:49Z,2026-04-10T18:04:02Z,2026-04-10,,Bet365,Germany - Bundesliga,FC Augsburg,TSG Hoffenheim,0,8407,Tim Lemperle,Tim Lemperle,Hoffenheim,FC Augsburg,FW,FW,2.875,0.347826,0.209448,4.7744,0.235,1.8809,0.1236,0.2324,0.0026,0.0112,0,0.0452,0.0452,1.92,recent_long,1.0,4.0,0.25,0.0,0.0,,,0,none,0.0,0.0,0.0012,0,,,unknown,unknown,none,none,,T2,1.0,no_lineup_payload,62.1,FW,5,0.8571,7,,,,,0,62.1,8,2.1178,1.0,0.4433,-1.1178,1.8011,2.0221,1.1227,1.343,1.25,-0.397836,-39.784,model,history,1534.0,medium,monitor,no_action,,0.0,,,no_action,"history_resolver,no_xi_yet,fixture_t2",,odds_api_io,event_id=61514122;market=Anytime Goalscorer
2026-04-11T11:25:49Z,2026-04-10T18:04:02Z,2026-04-10,,Bet365,Germany - Bundesliga,FC Augsburg,TSG Hoffenheim,0,13012,Robin Hranac,Robin Hranac,Hoffenheim,FC Augsburg,DC,DC,9.5,0.105263,0.058681,17.0413,0.0605,1.8809,0.0322,0.0605,0.0,0.0,0,0.0,0.0,1.98,recent_long,0.0,5.0,0.0,0.0,0.0,,,0,none,0.0,0.0,0.0,0,,,unknown,unknown,none,none,,T2,1.0,no_lineup_payload,78.7,DC,1,1.0,9,,,,,0,78.7,8,0.8847,0.0,0.135,-0.8847,1.952,2.0221,1.0359,1.343,1.25,-0.44253,-44.253,model,history,2319.0,medium,monitor,no_action,,0.0,,,no_action,"history_resolver,no_xi_yet,fixture_t2",,odds_api_io,event_id=61514122;market=Anytime Goalscorer
2026-04-11T11:25:49Z,2026-04-10T18:04:02Z,2026-04-10,,Bet365,Germany - Bundesliga,FC Augsburg,TSG Hoffenheim,1,7401,Keven Schlotterbeck,Keven Schlotterbeck,Augsburg,TSG Hoffenheim,DC,DC,6.5,0.153846,0.085579,11.6851,0.0895,1.7901,0.0218,0.039,0.0504,0.5637,1,0.3634,0.3634,2.36,recent_long,1.0,8.0,0.125,0.0,0.0,,,0,none,0.0,0.0,0.0196,0,,,unknown,unknown,none,none,,T2,1.0,no_lineup_payload,90.0,DC,1,1.0,10,,,,,0,90.0,8,0.0698,0.0,0.0087,-0.0698,1.7552,1.6148,0.92,1.1679,1.1729,-0.443735,-44.373,model,history,5487.0,medium,monitor,no_action,,0.0,,,no_action,"history_resolver,no_xi_yet,fixture_t2",,odds_api_io,event_id=61514122;market=Anytime Goalscorer
2026-04-11T11:25:49Z,2026-04-10T18:04:02Z,2026-04-10,,Bet365,Germany - Bundesliga,FC Augsburg,TSG Hoffenheim,0,13101,Arthur Chaves,Arthur Chaves,Hoffenheim,FC Augsburg,DC,DC,11.0,0.090909,0.049475,20.2123,0.0507,1.8809,0.027,0.0507,0.0,0.0,0,0.0,0.0,0.65,recent_long,0.0,1.0,0.0,0.0,0.0,,,0,none,0.0,0.0,0.0,0,,,unknown,unknown,none,none,,T2,1.0,no_lineup_payload,88.0,DC,1,1.0,10,,,,,0,88.0,8,0.6354,1.0,0.0801,0.3646,1.6277,2.0221,1.2423,1.343,1.25,-0.455776,-45.578,model,history,2191.0,medium,monitor,no_action,,0.0,,,no_action,"history_resolver,no_xi_yet,fixture_t2",,odds_api_io,event_id=61514122;market=Anytime Goalscorer
